index,origin,destination,depart_time,depart_weekday,duration,arrival_time,arrival_weekday,flight_no,airline_code,airline,economy_fare,business_fare,first_fare
256,ATL,MAD,18:10:00,6,14:35:00,08:45:00,0,DL108,DL,Delta Airlines,160673,454987,
257,ATL,MAD,18:10:00,1,14:35:00,08:45:00,2,VS3884,VS,Virgin Atlantic,160673,,
258,ATL,MAD,18:10:00,4,14:35:00,08:45:00,5,VS3884,VS,Virgin Atlantic,164465,,746961
259,ATL,MAD,18:10:00,3,14:35:00,08:45:00,4,VS3884,VS,Virgin Atlantic,164465,,746961
260,ATL,MAD,18:10:00,5,14:35:00,08:45:00,6,DL108,DL,Delta Airlines,164465,,
261,ATL,MAD,18:10:00,3,14:35:00,08:45:00,4,DL108,DL,Delta Airlines,164465,,
262,ATL,MAD,18:10:00,4,14:35:00,08:45:00,5,DL108,DL,Delta Airlines,164465,,738474
263,ATL,MAD,18:10:00,0,14:35:00,08:45:00,1,KL6028,KL,KLM,168197,,
264,ATL,MAD,18:10:00,0,14:35:00,08:45:00,1,AF3585,AF,Air France,168197,,
265,ATL,MAD,18:10:00,1,14:35:00,08:45:00,2,KL6028,KL,KLM,168794,,
266,ATL,MAD,18:10:00,6,14:35:00,08:45:00,0,AF3585,AF,Air France,168794,,
267,ATL,MAD,18:10:00,1,14:35:00,08:45:00,2,AF3585,AF,Air France,168794,,
268,ATL,MAD,18:10:00,4,14:35:00,08:45:00,5,KL6028,KL,KLM,172744,,
269,ATL,MAD,18:10:00,3,14:35:00,08:45:00,4,AF3585,AF,Air France,172744,,
270,ATL,MAD,18:10:00,4,14:35:00,08:45:00,5,AF3585,AF,Air France,172744,,
271,ATL,MAD,18:10:00,5,14:35:00,08:45:00,6,AF3585,AF,Air France,172744,,
272,ATL,MAD,18:10:00,3,14:35:00,08:45:00,4,KL6028,KL,KLM,172744,,
273,ATL,MAD,18:10:00,5,14:35:00,08:45:00,6,KL6028,KL,KLM,172744,,
274,ATL,LAS,05:50:00,6,01:15:00,07:05:00,6,NK805,NK,Spirit Airlines,13947,,
275,ATL,LAS,21:51:00,4,01:24:00,23:15:00,4,F92001,F9,Frontier Airlines,13984,,
276,ATL,LAS,22:16:00,6,01:27:00,23:43:00,6,F92001,F9,Frontier Airlines,13984,,
277,ATL,LAS,22:10:00,3,01:27:00,23:37:00,3,F92001,F9,Frontier Airlines,13984,,
278,ATL,LAS,20:16:00,5,01:28:00,21:44:00,5,F92001,F9,Frontier Airlines,13984,,
279,ATL,LAS,05:50:00,5,01:15:00,07:05:00,5,NK805,NK,Spirit Airlines,18428,,
280,ATL,LAS,10:09:00,3,01:18:00,11:27:00,3,NK1361,NK,Spirit Airlines,18428,,
281,ATL,LAS,10:09:00,5,01:18:00,11:27:00,5,NK1361,NK,Spirit Airlines,18428,,
282,ATL,LAS,10:09:00,4,01:18:00,11:27:00,4,NK1361,NK,Spirit Airlines,18428,,
283,ATL,LAS,21:51:00,0,01:24:00,23:15:00,0,F92001,F9,Frontier Airlines,18465,,
284,ATL,LAS,21:08:00,2,01:24:00,22:32:00,2,F92001,F9,Frontier Airlines,18465,,
285,ATL,LAS,22:10:00,1,01:27:00,23:37:00,1,F92001,F9,Frontier Airlines,18465,,
286,ATL,LAS,05:50:00,1,01:15:00,07:05:00,1,NK805,NK,Spirit Airlines,22014,,
287,ATL,LAS,05:50:00,4,01:15:00,07:05:00,4,NK805,NK,Spirit Airlines,22014,,
288,ATL,LAS,05:50:00,2,01:15:00,07:05:00,2,NK805,NK,Spirit Airlines,22014,,
289,ATL,LAS,05:50:00,3,01:15:00,07:05:00,3,NK805,NK,Spirit Airlines,22014,,
290,ATL,LAS,10:09:00,6,01:18:00,11:27:00,6,NK1361,NK,Spirit Airlines,22014,,
291,ATL,LAS,05:50:00,0,01:15:00,07:05:00,0,NK805,NK,Spirit Airlines,25778,,
292,ATL,LAS,10:09:00,0,01:18:00,11:27:00,0,NK1361,NK,Spirit Airlines,25778,,
293,ATL,LAS,10:09:00,2,01:18:00,11:27:00,2,NK1361,NK,Spirit Airlines,25778,,
294,ATL,LAS,09:58:00,5,01:06:00,11:04:00,5,DL941,DL,Delta Airlines,31247,87222,
295,ATL,LAS,08:25:00,4,01:08:00,09:33:00,4,DL419,DL,Delta Airlines,31247,93226,
296,ATL,LAS,14:02:00,4,01:11:00,15:13:00,4,DL834,DL,Delta Airlines,31247,93226,
297,ATL,LAS,18:05:00,6,01:15:00,19:20:00,6,DL1039,DL,Delta Airlines,31247,,
298,ATL,LAS,20:59:00,4,01:21:00,22:20:00,4,DL1011,DL,Delta Airlines,31247,97516,
299,ATL,BCN,17:50:00,0,14:55:00,08:45:00,1,VS3926,VS,Virgin Atlantic,106112,,1081901
300,ATL,BCN,17:50:00,1,14:55:00,08:45:00,2,VS3926,VS,Virgin Atlantic,106112,,
301,ATL,BCN,17:50:00,6,14:55:00,08:45:00,0,VS3926,VS,Virgin Atlantic,106112,,
302,ATL,BCN,17:50:00,2,14:55:00,08:45:00,3,VS3926,VS,Virgin Atlantic,106112,304433,
303,ATL,BCN,17:50:00,3,14:55:00,08:45:00,4,VS3926,VS,Virgin Atlantic,111489,,734764
304,ATL,BCN,17:50:00,4,14:55:00,08:45:00,5,VS3926,VS,Virgin Atlantic,111489,,
305,ATL,BCN,17:50:00,5,14:55:00,08:45:00,6,VS3926,VS,Virgin Atlantic,111489,,
306,ATL,BCN,17:50:00,0,14:55:00,08:45:00,1,DL194,DL,Delta Airlines,162960,,544862
307,ATL,BCN,17:50:00,2,14:55:00,08:45:00,3,DL194,DL,Delta Airlines,163568,,
308,ATL,BCN,17:50:00,1,14:55:00,08:45:00,2,DL194,DL,Delta Airlines,163568,,
309,ATL,BCN,17:50:00,6,14:55:00,08:45:00,0,DL194,DL,Delta Airlines,163568,,
310,ATL,BCN,17:50:00,0,14:55:00,08:45:00,1,KL6035,KL,KLM,164479,,
311,ATL,BCN,17:50:00,0,14:55:00,08:45:00,1,AF3601,AF,Air France,164479,,
312,ATL,BCN,17:50:00,3,14:55:00,08:45:00,4,DL194,DL,Delta Airlines,168050,,727330
313,ATL,BCN,17:50:00,5,14:55:00,08:45:00,6,DL194,DL,Delta Airlines,168050,,
314,ATL,BCN,17:50:00,4,14:55:00,08:45:00,5,DL194,DL,Delta Airlines,168050,,
315,ATL,YYZ,09:59:00,6,02:10:00,12:09:00,6,WS6313,WS,WestJet,37730,,
316,ATL,YYZ,09:59:00,4,02:10:00,12:09:00,4,DL564,DL,Delta Airlines,37730,40545,
317,ATL,YYZ,09:59:00,5,02:10:00,12:09:00,5,WS6313,WS,WestJet,37730,,
318,ATL,YYZ,14:54:00,5,02:11:00,17:05:00,5,WS6305,WS,WestJet,37730,,
319,ATL,YYZ,14:54:00,4,02:11:00,17:05:00,4,DL2204,DL,Delta Airlines,37730,40545,
320,ATL,YYZ,14:54:00,6,02:11:00,17:05:00,6,WS6305,WS,WestJet,37730,,
321,ATL,YYZ,14:54:00,4,02:11:00,17:05:00,4,WS6305,WS,WestJet,37730,,
322,ATL,YYZ,21:45:00,4,02:12:00,23:57:00,4,DL567,DL,Delta Airlines,37730,39681,
323,ATL,YYZ,19:20:00,4,02:14:00,21:34:00,4,DL1744,DL,Delta Airlines,37730,40545,
324,ATL,YYZ,19:20:00,5,02:14:00,21:34:00,5,WS6302,WS,WestJet,37730,,
325,ATL,YYZ,19:20:00,6,02:14:00,21:34:00,6,WS6302,WS,WestJet,37730,,
326,ATL,YYZ,06:30:00,6,02:15:00,08:45:00,6,AC8950,AC,Air Canada,37730,,44144
327,ATL,YYZ,17:15:00,4,02:15:00,19:30:00,4,AC8956,AC,Air Canada,37730,,52374
328,ATL,YYZ,19:40:00,4,02:15:00,21:55:00,4,AC8958,AC,Air Canada,37730,,52374
329,ATL,YYZ,11:05:00,6,02:15:00,13:20:00,6,AC8954,AC,Air Canada,37730,,64004
330,ATL,YYZ,17:15:00,5,02:15:00,19:30:00,5,UA8109,UA,United Airlines,37730,,
331,ATL,YYZ,17:15:00,6,02:15:00,19:30:00,6,AC8956,AC,Air Canada,37730,,44575
332,ATL,YYZ,19:40:00,6,02:15:00,21:55:00,6,AC8958,AC,Air Canada,37730,,64004
333,ATL,YYZ,06:30:00,4,02:15:00,08:45:00,4,AC8950,AC,Air Canada,37730,,52374
334,ATL,YYZ,09:59:00,6,02:10:00,12:09:00,6,DL564,DL,Delta Airlines,37840,,
335,ATL,YYZ,21:45:00,6,02:12:00,23:57:00,6,DL567,DL,Delta Airlines,37840,,
336,ATL,YYZ,19:20:00,6,02:14:00,21:34:00,6,DL1744,DL,Delta Airlines,37840,,
337,ATL,YYZ,06:30:00,6,02:15:00,08:45:00,6,UA8569,UA,United Airlines,37841,,45784
338,ATL,YYZ,21:45:00,5,02:12:00,23:57:00,5,DL567,DL,Delta Airlines,37844,40596,
339,ATL,YYZ,19:20:00,5,02:14:00,21:34:00,5,DL1744,DL,Delta Airlines,37844,40596,
340,PEK,HKG,09:30:00,2,03:35:00,13:05:00,2,CA111,CA,Air China,40534,,
341,PEK,HKG,16:45:00,0,04:15:00,21:00:00,0,CX331,CX,Cathay Pacific,40549,,85132
342,PEK,HKG,16:45:00,6,04:15:00,21:00:00,6,CX331,CX,Cathay Pacific,40549,,85851
343,PEK,HKG,16:45:00,4,04:15:00,21:00:00,4,CX331,CX,Cathay Pacific,40549,,85132
344,PEK,HKG,16:45:00,5,04:15:00,21:00:00,5,CX331,CX,Cathay Pacific,40549,,85132
345,PEK,HKG,16:45:00,3,04:15:00,21:00:00,3,CX331,CX,Cathay Pacific,40549,,85132
346,PEK,HKG,16:45:00,1,04:15:00,21:00:00,1,CX331,CX,Cathay Pacific,40549,,85132
347,PEK,HKG,12:05:00,4,04:20:00,16:25:00,4,CX335,CX,Cathay Pacific,40549,,85132
348,PEK,HKG,12:05:00,6,04:20:00,16:25:00,6,CX335,CX,Cathay Pacific,40549,,85851
349,PEK,HKG,12:05:00,3,04:20:00,16:25:00,3,CX335,CX,Cathay Pacific,40549,,85132
350,PEK,HKG,12:05:00,5,04:20:00,16:25:00,5,CX335,CX,Cathay Pacific,40549,,85132
351,PEK,HKG,12:05:00,1,04:20:00,16:25:00,1,CX335,CX,Cathay Pacific,40549,,85132
352,PEK,HKG,16:45:00,2,04:15:00,21:00:00,2,CX331,CX,Cathay Pacific,40558,,85132
353,PEK,HKG,12:05:00,2,04:20:00,16:25:00,2,CX335,CX,Cathay Pacific,40558,,85132
354,PEK,HKG,12:05:00,0,04:20:00,16:25:00,0,CX335,CX,Cathay Pacific,40558,,85132
355,PEK,HKG,09:30:00,2,03:35:00,13:05:00,2,CX6111,CX,Cathay Pacific,48389,,
356,PEK,HKG,12:05:00,3,04:20:00,16:25:00,3,CA6503,CA,Air China,57641,,
357,PEK,HKG,12:05:00,5,04:20:00,16:25:00,5,CA6503,CA,Air China,57641,,
358,PEK,HKG,12:05:00,2,04:20:00,16:25:00,2,CA6503,CA,Air China,58061,,
359,PEK,CDG,23:50:00,5,11:25:00,11:15:00,6,AF393,AF,Air France,89835,138128,516857
360,PEK,CAN,09:00:00,4,03:20:00,12:20:00,4,CA1321,CA,Air China,43312,,
361,PEK,CAN,14:00:00,4,03:20:00,17:20:00,4,CA1327,CA,Air China,43312,,
362,PEK,CAN,14:00:00,5,03:20:00,17:20:00,5,CA1327,CA,Air China,43312,,
363,PEK,CAN,10:00:00,4,03:20:00,13:20:00,4,CA1317,CA,Air China,43312,,
364,PEK,CAN,19:00:00,4,03:20:00,22:20:00,4,CA1379,CA,Air China,43312,,
365,PEK,CAN,10:00:00,5,03:20:00,13:20:00,5,CA1317,CA,Air China,43312,,
366,PEK,CAN,09:00:00,5,03:20:00,12:20:00,5,CA1321,CA,Air China,43312,,
367,PEK,CAN,19:00:00,5,03:20:00,22:20:00,5,CA1379,CA,Air China,43312,,
368,PEK,CAN,12:00:00,4,03:20:00,15:20:00,4,CA1339,CA,Air China,43312,,
369,PEK,CAN,15:00:00,5,03:20:00,18:20:00,5,CA1301,CA,Air China,43312,,
370,PEK,CAN,08:00:00,5,03:25:00,11:25:00,5,CA1351,CA,Air China,43312,,
371,PEK,CAN,08:00:00,4,03:25:00,11:25:00,4,CA1351,CA,Air China,43312,,
372,PEK,CAN,09:00:00,6,03:20:00,12:20:00,6,CA1321,CA,Air China,43671,,
373,PEK,CAN,10:00:00,3,03:20:00,13:20:00,3,CA1317,CA,Air China,43671,,
374,PEK,CAN,15:00:00,6,03:20:00,18:20:00,6,CA1301,CA,Air China,43671,,
375,PEK,CAN,14:00:00,6,03:20:00,17:20:00,6,CA1327,CA,Air China,43671,,
376,PEK,CAN,08:00:00,3,03:25:00,11:25:00,3,CA1351,CA,Air China,43671,,
377,PEK,FRA,01:15:00,5,06:15:00,07:30:00,5,LH721,LH,Lufthansa,239646,313224,577702
378,PEK,CTU,20:30:00,0,03:15:00,23:45:00,0,CA4106,CA,Air China,11042,,
382,PEK,CTU,20:30:00,3,03:15:00,23:45:00,3,CA4106,CA,Air China,11723,,
383,PEK,CTU,20:30:00,1,03:15:00,23:45:00,1,CA4106,CA,Air China,11723,,
384,PEK,CTU,20:30:00,2,03:15:00,23:45:00,2,CA4106,CA,Air China,11723,,
390,PEK,CTU,16:30:00,1,03:05:00,19:35:00,1,CA1407,CA,Air China,12404,,
391,PEK,CTU,16:30:00,2,03:05:00,19:35:00,2,CA1407,CA,Air China,12404,,
392,PEK,CTU,20:30:00,5,03:15:00,23:45:00,5,CA4106,CA,Air China,12404,,
393,PEK,CTU,18:30:00,2,03:25:00,21:55:00,2,CA4104,CA,Air China,12404,,
394,PEK,CTU,19:30:00,3,03:25:00,22:55:00,3,CA4110,CA,Air China,12404,,
395,PEK,CTU,19:30:00,2,03:25:00,22:55:00,2,CA4110,CA,Air China,12404,,
396,PEK,CTU,19:30:00,0,03:25:00,22:55:00,0,CA4110,CA,Air China,12404,,
397,PEK,CTU,18:30:00,1,03:25:00,21:55:00,1,CA4104,CA,Air China,12404,,
398,PEK,CTU,18:30:00,0,03:25:00,21:55:00,0,CA4104,CA,Air China,12404,,
399,PEK,CTU,18:30:00,3,03:25:00,21:55:00,3,CA4104,CA,Air China,12404,,
400,PEK,CTU,19:30:00,1,03:25:00,22:55:00,1,CA4110,CA,Air China,12404,,
401,PEK,CTU,15:30:00,2,03:10:00,18:40:00,2,CA4116,CA,Air China,13085,,
402,PEK,CTU,15:30:00,1,03:10:00,18:40:00,1,CA4116,CA,Air China,13085,,
403,DXB,LAX,08:55:00,4,05:20:00,14:15:00,4,EK215,EK,Emirates,140540,,562104
404,DXB,LAX,08:55:00,3,05:20:00,14:15:00,3,EK215,EK,Emirates,140540,,560607
405,DXB,LAX,08:55:00,5,05:20:00,14:15:00,5,EK215,EK,Emirates,140540,,558468
406,DXB,LAX,08:55:00,1,05:20:00,14:15:00,1,EK215,EK,Emirates,140540,,778976
407,DXB,LAX,08:55:00,0,05:20:00,14:15:00,0,EK215,EK,Emirates,140540,,778976
408,DXB,LAX,08:55:00,2,05:20:00,14:15:00,2,EK215,EK,Emirates,140540,,702927
409,DXB,LAX,08:55:00,6,05:20:00,14:15:00,6,EK215,EK,Emirates,140540,,560077
410,DXB,ORD,09:55:00,3,05:50:00,15:45:00,3,EK235,EK,Emirates,118002,,499836
411,DXB,ORD,09:55:00,0,05:50:00,15:45:00,0,EK235,EK,Emirates,118002,,497937
412,DXB,ORD,09:55:00,2,05:50:00,15:45:00,2,EK235,EK,Emirates,139705,,497937
413,DXB,ORD,09:55:00,5,05:50:00,15:45:00,5,EK235,EK,Emirates,139705,,649366
414,DXB,ORD,09:55:00,6,05:50:00,15:45:00,6,EK235,EK,Emirates,139705,,759461
415,DXB,ORD,09:55:00,1,05:50:00,15:45:00,1,EK235,EK,Emirates,150040,,418668
416,DXB,LHR,15:45:00,6,04:30:00,20:15:00,6,EK5,EK,Emirates,46035,,
417,DXB,LHR,01:25:00,5,04:50:00,06:15:00,5,BA106,BA,British Airways,47433,,
418,DXB,LHR,01:25:00,6,04:50:00,06:15:00,6,BA106,BA,British Airways,47433,,
419,DXB,LHR,09:20:00,0,04:55:00,14:15:00,0,BA108,BA,British Airways,47433,,
420,DXB,LHR,14:15:00,6,04:25:00,18:40:00,6,EK3,EK,Emirates,50782,,
421,DXB,LHR,02:30:00,2,04:35:00,07:05:00,2,EK7,EK,Emirates,50782,,
422,DXB,LHR,02:30:00,1,04:35:00,07:05:00,1,EK7,EK,Emirates,50782,,337758
423,DXB,LHR,11:25:00,5,04:45:00,16:10:00,5,EK31,EK,Emirates,50782,,
424,DXB,LHR,11:25:00,6,04:45:00,16:10:00,6,EK31,EK,Emirates,50782,,337758
425,DXB,LHR,11:25:00,1,04:45:00,16:10:00,1,EK31,EK,Emirates,50782,,432730
426,DXB,LHR,09:40:00,1,04:45:00,14:25:00,1,EK29,EK,Emirates,50782,,432730
427,DXB,LHR,11:25:00,2,04:45:00,16:10:00,2,EK31,EK,Emirates,51025,,281824
428,DXB,LHR,14:15:00,3,04:25:00,18:40:00,3,EK3,EK,Emirates,55082,,432905
429,DXB,LHR,14:15:00,2,04:25:00,18:40:00,2,EK3,EK,Emirates,55082,,281824
430,DXB,LHR,14:15:00,0,04:25:00,18:40:00,0,EK3,EK,Emirates,55082,,
431,DXB,LHR,14:15:00,1,04:25:00,18:40:00,1,EK3,EK,Emirates,55082,,337758
432,DXB,LHR,15:45:00,3,04:30:00,20:15:00,3,EK5,EK,Emirates,55082,,337445
433,DXB,LHR,15:45:00,2,04:30:00,20:15:00,2,EK5,EK,Emirates,55082,,281824
434,DXB,LHR,15:45:00,5,04:30:00,20:15:00,5,EK5,EK,Emirates,55082,,337758
435,DXB,LHR,02:30:00,4,04:35:00,07:05:00,4,EK7,EK,Emirates,55082,,432730
436,DXB,LHR,07:45:00,1,04:40:00,12:25:00,1,EK1,EK,Emirates,55082,,432730
437,DXB,LHR,07:45:00,2,04:40:00,12:25:00,2,EK1,EK,Emirates,55082,,337758
438,DXB,LHR,11:25:00,3,04:45:00,16:10:00,3,EK31,EK,Emirates,55082,,
439,DXB,LHR,09:40:00,2,04:45:00,14:25:00,2,EK29,EK,Emirates,55082,,281824
440,DXB,LHR,09:40:00,5,04:45:00,14:25:00,5,EK29,EK,Emirates,55082,,
441,DXB,CDG,00:40:00,6,05:15:00,05:55:00,6,AF655,AF,Air France,47422,103651,301132
442,DXB,CDG,00:40:00,5,05:15:00,05:55:00,5,AF655,AF,Air France,49793,105724,301132
443,DXB,CDG,00:40:00,4,05:15:00,05:55:00,4,AF655,AF,Air France,53258,108746,301132
444,DXB,CDG,00:40:00,2,05:15:00,05:55:00,2,AF655,AF,Air France,54444,115222,301132
445,DXB,CDG,00:40:00,1,05:15:00,05:55:00,1,AF655,AF,Air France,54444,115222,301132
446,DXB,CDG,00:40:00,0,05:15:00,05:55:00,0,AF655,AF,Air France,54444,115222,301132
447,DXB,CDG,08:20:00,4,05:10:00,13:30:00,4,EK73,EK,Emirates,54896,,282493
448,DXB,CDG,08:20:00,0,05:10:00,13:30:00,0,EK73,EK,Emirates,54896,,
449,DXB,CDG,08:20:00,2,05:10:00,13:30:00,2,EK73,EK,Emirates,54896,,372070
450,DXB,CDG,08:20:00,6,05:10:00,13:30:00,6,EK73,EK,Emirates,54896,,
451,DXB,CDG,08:20:00,1,05:10:00,13:30:00,1,EK73,EK,Emirates,54896,,277662
452,DXB,CDG,14:40:00,0,05:20:00,20:00:00,0,EK75,EK,Emirates,54896,,277669
453,DXB,CDG,14:40:00,5,05:20:00,20:00:00,5,EK75,EK,Emirates,54896,,375380
454,DXB,CDG,04:05:00,6,05:20:00,09:25:00,6,EK71,EK,Emirates,54896,,370804
455,DXB,CDG,14:40:00,4,05:20:00,20:00:00,4,EK75,EK,Emirates,54896,,282493
456,DXB,CDG,14:40:00,3,05:20:00,20:00:00,3,EK75,EK,Emirates,54896,,
457,DXB,CDG,04:05:00,1,05:20:00,09:25:00,1,EK71,EK,Emirates,54896,,373122
458,DXB,CDG,04:05:00,5,05:20:00,09:25:00,5,EK71,EK,Emirates,54896,,440747
459,DXB,CDG,04:05:00,4,05:20:00,09:25:00,4,EK71,EK,Emirates,54896,,375380
460,DXB,CDG,04:05:00,3,05:20:00,09:25:00,3,EK71,EK,Emirates,54896,,544539
461,DXB,CDG,14:40:00,6,05:20:00,20:00:00,6,EK75,EK,Emirates,54896,,410093
462,DXB,CDG,14:40:00,1,05:20:00,20:00:00,1,EK75,EK,Emirates,54896,,370804
463,DXB,CDG,14:40:00,2,05:20:00,20:00:00,2,EK75,EK,Emirates,54896,,276826
464,DXB,CDG,04:05:00,2,05:20:00,09:25:00,2,EK71,EK,Emirates,54896,,276826
465,DXB,CDG,00:40:00,3,05:15:00,05:55:00,3,AF655,AF,Air France,57818,118158,301132
466,DXB,AMS,00:55:00,5,05:00:00,05:55:00,5,KL428,KL,KLM,53152,,287489
467,DXB,AMS,00:55:00,6,05:00:00,05:55:00,6,KL428,KL,KLM,53152,,287489
468,DXB,AMS,04:40:00,6,05:10:00,09:50:00,6,KL419,KL,KLM,53152,,327814
469,DXB,AMS,08:05:00,0,05:10:00,13:15:00,0,EK147,EK,Emirates,55899,,396710
470,DXB,AMS,08:05:00,3,05:10:00,13:15:00,3,EK147,EK,Emirates,55899,,263367
471,DXB,AMS,08:05:00,2,05:10:00,13:15:00,2,EK147,EK,Emirates,55899,,396710
472,DXB,AMS,08:05:00,5,05:10:00,13:15:00,5,EK147,EK,Emirates,55899,,470193
473,DXB,AMS,08:05:00,1,05:10:00,13:15:00,1,EK147,EK,Emirates,55899,,263367
474,DXB,AMS,08:05:00,6,05:10:00,13:15:00,6,EK147,EK,Emirates,55899,,265636
475,DXB,AMS,08:05:00,4,05:10:00,13:15:00,4,EK147,EK,Emirates,55899,,303281
476,DXB,AMS,14:45:00,4,05:15:00,20:00:00,4,EK149,EK,Emirates,55899,,268142
477,DXB,AMS,14:45:00,3,05:15:00,20:00:00,3,EK149,EK,Emirates,55899,,263367
478,DXB,AMS,14:45:00,5,05:15:00,20:00:00,5,EK149,EK,Emirates,55899,,
479,DXB,AMS,14:45:00,6,05:15:00,20:00:00,6,EK149,EK,Emirates,55899,,265636
480,DXB,AMS,14:45:00,2,05:15:00,20:00:00,2,EK149,EK,Emirates,55899,,427364
481,DXB,AMS,14:45:00,0,05:15:00,20:00:00,0,EK149,EK,Emirates,55899,,372359
482,DXB,AMS,14:45:00,1,05:15:00,20:00:00,1,EK149,EK,Emirates,55899,,263367
483,DXB,AMS,00:55:00,4,05:00:00,05:55:00,4,KL428,KL,KLM,56400,,287489
484,DXB,AMS,04:40:00,4,05:10:00,09:50:00,4,KL419,KL,KLM,56400,,287489
485,DXB,AMS,00:55:00,2,05:00:00,05:55:00,2,KL428,KL,KLM,59555,,287489
486,DXB,AMS,00:55:00,0,05:00:00,05:55:00,0,KL428,KL,KLM,59555,,287489
487,DXB,AMS,00:55:00,1,05:00:00,05:55:00,1,KL428,KL,KLM,59555,,287489
488,DXB,AMS,04:40:00,1,05:10:00,09:50:00,1,KL419,KL,KLM,59555,,287489
489,DXB,AMS,00:55:00,3,05:00:00,05:55:00,3,KL428,KL,KLM,62803,,287489
490,DXB,DFW,02:50:00,0,07:00:00,09:50:00,0,EK221,EK,Emirates,115906,,574713
491,DXB,DFW,02:50:00,4,07:00:00,09:50:00,4,EK221,EK,Emirates,120097,,465375
492,DXB,DFW,02:50:00,1,07:00:00,09:50:00,1,EK221,EK,Emirates,120097,,
493,DXB,DFW,02:50:00,3,07:00:00,09:50:00,3,EK221,EK,Emirates,120600,,599243
494,DXB,DFW,02:50:00,2,07:00:00,09:50:00,2,EK221,EK,Emirates,120600,,599243
495,DXB,DFW,02:50:00,6,07:00:00,09:50:00,6,EK221,EK,Emirates,142185,,465375
496,DXB,DFW,02:50:00,5,07:00:00,09:50:00,5,EK221,EK,Emirates,143395,,599243
497,DXB,FRA,15:20:00,3,04:45:00,20:05:00,3,EK47,EK,Emirates,52932,,238929
498,DXB,FRA,15:20:00,6,04:45:00,20:05:00,6,EK47,EK,Emirates,52932,,337430
499,DXB,FRA,15:20:00,2,04:45:00,20:05:00,2,EK47,EK,Emirates,52932,,239030
500,DXB,FRA,15:20:00,1,04:45:00,20:05:00,1,EK47,EK,Emirates,52932,,337430
501,DXB,FRA,15:20:00,0,04:45:00,20:05:00,0,EK47,EK,Emirates,52932,,238142
502,DXB,FRA,15:20:00,4,04:45:00,20:05:00,4,EK47,EK,Emirates,52932,,342093
503,DXB,FRA,15:20:00,5,04:45:00,20:05:00,5,EK47,EK,Emirates,52932,,342093
504,DXB,FRA,08:25:00,1,04:50:00,13:15:00,1,EK45,EK,Emirates,52932,,
505,DXB,FRA,08:25:00,5,04:50:00,13:15:00,5,EK45,EK,Emirates,52932,,392521
506,DXB,FRA,08:25:00,6,04:50:00,13:15:00,6,EK45,EK,Emirates,52932,,392521
507,DXB,FRA,08:25:00,0,04:50:00,13:15:00,0,EK45,EK,Emirates,52932,,277517
508,DXB,FRA,08:25:00,3,04:50:00,13:15:00,3,EK45,EK,Emirates,52932,,238929
509,DXB,FRA,08:25:00,4,04:50:00,13:15:00,4,EK45,EK,Emirates,52932,,435264
510,DXB,FRA,03:45:00,5,05:05:00,08:50:00,5,EK43,EK,Emirates,52932,,342093
511,DXB,FRA,03:45:00,4,05:05:00,08:50:00,4,EK43,EK,Emirates,52932,,342093
512,DXB,FRA,03:45:00,6,05:05:00,08:50:00,6,EK43,EK,Emirates,52932,,
513,DXB,FRA,03:45:00,1,05:05:00,08:50:00,1,EK43,EK,Emirates,52932,,337430
514,DXB,FRA,03:45:00,3,05:05:00,08:50:00,3,EK43,EK,Emirates,52932,,238929
515,DXB,FRA,03:45:00,2,05:05:00,08:50:00,2,EK43,EK,Emirates,52932,,239030
516,DXB,FRA,08:25:00,2,04:50:00,13:15:00,2,EK45,EK,Emirates,53188,,239030
517,DXB,FRA,03:45:00,0,05:05:00,08:50:00,0,EK43,EK,Emirates,53893,,238142
518,DXB,FRA,00:50:00,4,05:05:00,05:55:00,4,LH631,LH,Lufthansa,63791,144538,289631
519,DXB,FRA,00:50:00,5,05:05:00,05:55:00,5,LH631,LH,Lufthansa,66211,144538,
520,DXB,FRA,00:50:00,1,05:05:00,05:55:00,1,LH631,LH,Lufthansa,73561,144538,321781
521,DXB,FRA,00:50:00,4,05:05:00,05:55:00,4,LH631,LH,Lufthansa,73594,144538,289631
523,DXB,SAW,04:50:00,4,03:45:00,08:35:00,4,PC741,PC,Pegasus Airlines,24083,,
524,DXB,SAW,04:50:00,2,03:45:00,08:35:00,2,PC741,PC,Pegasus Airlines,27640,,
527,DXB,SAW,04:50:00,3,03:45:00,08:35:00,3,PC7241,PC,Pegasus Airlines,31289,,
528,DXB,SAW,04:50:00,1,03:45:00,08:35:00,1,PC741,PC,Pegasus Airlines,31289,,
529,DXB,SAW,04:50:00,6,03:45:00,08:35:00,6,PC741,PC,Pegasus Airlines,31289,,
530,DXB,SAW,06:00:00,3,05:00:00,11:00:00,3,PC1739,PC,Pegasus Airlines,31289,,
532,DXB,SAW,04:50:00,0,03:45:00,08:35:00,0,PC741,PC,Pegasus Airlines,35850,,
533,DXB,SAW,03:15:00,6,03:50:00,07:05:00,6,TK7687,TK,Turkish Airlines,36533,,
534,DXB,SAW,03:15:00,5,03:50:00,07:05:00,5,TK7687,TK,Turkish Airlines,36533,,
537,DXB,SAW,03:15:00,4,03:50:00,07:05:00,4,TK7687,TK,Turkish Airlines,41711,,
539,DXB,SAW,09:15:00,6,03:50:00,13:05:00,6,FZ751,FZ,flydubai,43460,,210050
545,DXB,IST,21:20:00,1,03:55:00,01:15:00,2,FZ755,FZ,flydubai,50338,,
