,origin,destination,depart_time,depart_weekday,duration,arrival_time,arrival_weekday,flight_no,airline_code,airline,economy_fare,business_fare,first_fare
272,DEL,LKO,12:20:00,4,01:05:00,13:25:00,4,AI431,AI,Air India,6730,,14743
273,DEL,LKO,18:30:00,0,01:05:00,19:35:00,0,AI811,AI,Air India,6730,,14743
274,DEL,LKO,07:05:00,4,01:05:00,08:10:00,4,AI411,AI,Air India,6730,,14743
275,DEL,LKO,12:20:00,0,01:05:00,13:25:00,0,AI431,AI,Air India,6730,,28422
276,DEL,LKO,12:20:00,1,01:05:00,13:25:00,1,AI431,AI,Air India,6730,,14743
277,DEL,LKO,12:20:00,5,01:05:00,13:25:00,5,AI431,AI,Air India,6730,,15343
278,DEL,LKO,18:30:00,2,01:05:00,19:35:00,2,AI811,AI,Air India,6730,,14743
279,DEL,LKO,07:05:00,0,01:05:00,08:10:00,0,AI411,AI,Air India,7087,,15344
280,DEL,LKO,18:30:00,1,01:05:00,19:35:00,1,AI811,AI,Air India,7087,,
281,DEL,CJB,11:45:00,0,02:55:00,14:40:00,0,UK533,UK,Vistara,13306,23876,41235
282,DEL,CJB,11:45:00,6,02:55:00,14:40:00,6,UK533,UK,Vistara,13306,16805,
283,DEL,CJB,11:45:00,5,02:55:00,14:40:00,5,UK533,UK,Vistara,13485,16805,78327
284,DEL,CJB,11:45:00,3,02:55:00,14:40:00,3,UK533,UK,Vistara,13485,16805,36921
285,DEL,CJB,11:45:00,1,02:55:00,14:40:00,1,UK533,UK,Vistara,13485,16805,36921
286,DEL,CJB,09:45:00,2,04:40:00,14:25:00,2,AI429,AI,Air India,13488,,
287,DEL,CJB,09:45:00,1,04:40:00,14:25:00,1,AI429,AI,Air India,13488,,
288,DEL,CJB,09:45:00,0,04:40:00,14:25:00,0,AI429,AI,Air India,13488,,
289,DEL,CJB,09:45:00,3,04:40:00,14:25:00,3,AI429,AI,Air India,13488,,
290,DEL,CJB,18:35:00,5,02:45:00,21:20:00,5,6E2185,6E,IndiGo,13874,,
291,DEL,CJB,18:35:00,0,02:45:00,21:20:00,0,6E2185,6E,IndiGo,13874,,
292,DEL,CJB,18:35:00,4,02:45:00,21:20:00,4,6E2185,6E,IndiGo,13874,,
293,DEL,CJB,18:35:00,1,02:45:00,21:20:00,1,6E2185,6E,IndiGo,13874,,
294,DEL,CJB,18:35:00,2,02:45:00,21:20:00,2,6E2185,6E,IndiGo,13874,,
295,DEL,CJB,18:35:00,6,02:45:00,21:20:00,6,6E2185,6E,IndiGo,13874,,
296,DEL,CJB,18:35:00,3,02:45:00,21:20:00,3,6E2185,6E,IndiGo,13874,,
297,DEL,CJB,06:10:00,4,02:50:00,09:00:00,4,6E2488,6E,IndiGo,13874,,
298,DEL,CJB,06:10:00,3,02:50:00,09:00:00,3,6E2488,6E,IndiGo,13874,,
299,DEL,CJB,06:10:00,2,02:50:00,09:00:00,2,6E2488,6E,IndiGo,13874,,
300,DEL,CJB,06:10:00,5,02:50:00,09:00:00,5,6E2488,6E,IndiGo,13874,,
301,DEL,CJB,06:10:00,6,02:50:00,09:00:00,6,6E2488,6E,IndiGo,13874,,
302,DEL,CJB,06:10:00,0,02:50:00,09:00:00,0,6E2488,6E,IndiGo,13874,,
303,DEL,CJB,11:45:00,4,02:55:00,14:40:00,4,UK533,UK,Vistara,14071,16805,68230
304,DEL,CJB,11:45:00,2,02:55:00,14:40:00,2,UK533,UK,Vistara,14071,16805,41235
305,DEL,CJB,09:45:00,4,04:40:00,14:25:00,4,AI429,AI,Air India,14770,,
306,DEL,PNQ,20:35:00,2,02:10:00,22:45:00,2,G8275,G8,Go First,5241,,
307,DEL,PNQ,18:25:00,2,02:10:00,20:35:00,2,G81171,G8,Go First,5241,,
308,DEL,PNQ,18:25:00,1,02:10:00,20:35:00,1,G81171,G8,Go First,5241,,
309,DEL,PNQ,14:55:00,1,02:15:00,17:10:00,1,G82513,G8,Go First,5241,,
310,DEL,PNQ,09:25:00,1,02:15:00,11:40:00,1,G8173,G8,Go First,5241,,
311,DEL,PNQ,14:55:00,2,02:15:00,17:10:00,2,G82513,G8,Go First,5241,,
312,DEL,PNQ,09:25:00,2,02:15:00,11:40:00,2,G8173,G8,Go First,5241,,
313,DEL,PNQ,09:25:00,6,02:15:00,11:40:00,6,G8173,G8,Go First,5715,,
314,DEL,PNQ,09:20:00,0,02:00:00,11:20:00,0,SG8185,SG,SpiceJet,5739,,
315,DEL,PNQ,20:25:00,0,02:10:00,22:35:00,0,SG8190,SG,SpiceJet,5739,,
316,DEL,PNQ,09:20:00,1,02:00:00,11:20:00,1,SG8185,SG,SpiceJet,5794,,
317,DEL,PNQ,20:25:00,1,02:10:00,22:35:00,1,SG8190,SG,SpiceJet,5794,,
318,DEL,PNQ,20:25:00,2,02:10:00,22:35:00,2,SG8190,SG,SpiceJet,5794,,
319,DEL,PNQ,09:25:00,6,01:55:00,11:20:00,6,SG8185,SG,SpiceJet,5852,,
320,DEL,PNQ,18:25:00,0,02:10:00,20:35:00,0,G81171,G8,Go First,6094,,
321,DEL,PNQ,20:35:00,6,02:10:00,22:45:00,6,G8275,G8,Go First,6206,,
322,DEL,PNQ,20:35:00,0,02:10:00,22:45:00,0,G8275,G8,Go First,6206,,
323,DEL,PNQ,09:25:00,0,02:15:00,11:40:00,0,G8173,G8,Go First,6206,,
324,DEL,PNQ,14:55:00,0,02:15:00,17:10:00,0,G82513,G8,Go First,6206,,
325,DEL,PNQ,15:30:00,2,01:55:00,17:25:00,2,I5768,I5,AirAsia India,6326,,
326,DEL,PNQ,15:30:00,1,01:55:00,17:25:00,1,I5768,I5,AirAsia India,6326,,
327,DEL,PNQ,15:30:00,0,01:55:00,17:25:00,0,I5768,I5,AirAsia India,6326,,
328,DEL,PNQ,04:10:00,6,02:05:00,06:15:00,6,I5764,I5,AirAsia India,6326,,
329,DEL,PNQ,04:10:00,2,02:05:00,06:15:00,2,I5764,I5,AirAsia India,6326,,
330,DEL,PNQ,04:10:00,1,02:05:00,06:15:00,1,I5764,I5,AirAsia India,6326,,
331,DEL,IXB,08:00:00,4,02:00:00,10:00:00,4,UK725,UK,Vistara,9070,,
332,DEL,IXB,08:00:00,6,02:00:00,10:00:00,6,UK725,UK,Vistara,9070,,
333,DEL,IXB,08:00:00,5,02:00:00,10:00:00,5,UK725,UK,Vistara,9253,,
334,DEL,IXB,08:00:00,1,02:00:00,10:00:00,1,UK725,UK,Vistara,9253,,
335,DEL,IXB,08:00:00,2,02:00:00,10:00:00,2,UK725,UK,Vistara,9253,,
336,DEL,IXB,08:00:00,3,02:00:00,10:00:00,3,UK725,UK,Vistara,9253,,
337,DEL,IXB,06:30:00,6,02:00:00,08:30:00,6,SG8903,SG,SpiceJet,9254,,
338,DEL,IXB,06:30:00,1,02:00:00,08:30:00,1,SG8903,SG,SpiceJet,9254,,
339,DEL,IXB,06:30:00,5,02:00:00,08:30:00,5,SG8903,SG,SpiceJet,9254,,
340,DEL,IXB,06:30:00,0,02:00:00,08:30:00,0,SG8903,SG,SpiceJet,9254,,
341,DEL,IXB,06:30:00,3,02:00:00,08:30:00,3,SG8903,SG,SpiceJet,9254,,
342,DEL,IXB,06:30:00,2,02:00:00,08:30:00,2,SG8903,SG,SpiceJet,9254,,
343,DEL,IXB,13:05:00,3,02:15:00,15:20:00,3,SG8187,SG,SpiceJet,9254,,
344,DEL,IXB,13:05:00,5,02:15:00,15:20:00,5,SG8187,SG,SpiceJet,9254,,
345,DEL,IXB,13:05:00,2,02:15:00,15:20:00,2,SG8187,SG,SpiceJet,9254,,
346,DEL,IXB,13:05:00,4,02:15:00,15:20:00,4,SG8187,SG,SpiceJet,9254,,
347,DEL,IXB,13:05:00,0,02:15:00,15:20:00,0,SG8187,SG,SpiceJet,9254,,
348,DEL,IXB,13:05:00,1,02:15:00,15:20:00,1,SG8187,SG,SpiceJet,9254,,
349,DEL,IXB,13:05:00,6,02:15:00,15:20:00,6,SG8187,SG,SpiceJet,9254,,
350,DEL,IXB,11:00:00,5,02:40:00,13:40:00,5,SG3757,SG,SpiceJet,9254,,
351,DEL,IXB,11:00:00,3,02:40:00,13:40:00,3,SG3757,SG,SpiceJet,9254,,
352,DEL,IXB,11:00:00,6,02:40:00,13:40:00,6,SG3757,SG,SpiceJet,9254,,
353,DEL,IXB,11:20:00,5,01:55:00,13:15:00,5,AI879,AI,Air India,9256,,21127
354,DEL,IXB,11:20:00,6,01:55:00,13:15:00,6,AI879,AI,Air India,9256,,42794
355,DEL,IXB,11:20:00,2,01:55:00,13:15:00,2,AI879,AI,Air India,9256,,20785
356,DEL,GAU,15:20:00,5,02:25:00,17:45:00,5,UK721,UK,Vistara,9975,10638,32809
357,DEL,GAU,09:40:00,5,02:25:00,12:05:00,5,UK741,UK,Vistara,9975,12620,32809
358,DEL,GAU,09:40:00,1,02:25:00,12:05:00,1,UK741,UK,Vistara,9975,14761,32809
359,DEL,GAU,09:40:00,3,02:25:00,12:05:00,3,UK741,UK,Vistara,9975,14761,28957
360,DEL,GAU,09:40:00,2,02:25:00,12:05:00,2,UK741,UK,Vistara,9975,21341,32809
361,DEL,GAU,09:40:00,6,02:25:00,12:05:00,6,UK741,UK,Vistara,9975,14761,32809
362,DEL,GAU,09:40:00,4,02:25:00,12:05:00,4,UK741,UK,Vistara,9975,14761,32809
363,DEL,GAU,15:20:00,1,02:25:00,17:45:00,1,UK721,UK,Vistara,10157,14761,46078
364,DEL,GAU,09:40:00,0,02:25:00,12:05:00,0,UK741,UK,Vistara,10157,14761,29160
365,DEL,GAU,15:20:00,3,02:25:00,17:45:00,3,UK721,UK,Vistara,10157,14761,28957
366,DEL,GAU,15:20:00,2,02:25:00,17:45:00,2,UK721,UK,Vistara,10157,14761,53675
367,DEL,GAU,15:20:00,4,02:25:00,17:45:00,4,UK721,UK,Vistara,10157,19201,32809
368,DEL,GAU,15:20:00,0,02:25:00,17:45:00,0,UK721,UK,Vistara,10157,24444,36120
369,DEL,GAU,10:20:00,0,02:15:00,12:35:00,0,SG8152,SG,SpiceJet,10158,,
370,DEL,GAU,10:20:00,4,02:15:00,12:35:00,4,SG8152,SG,SpiceJet,10158,,
371,DEL,GAU,10:20:00,1,02:15:00,12:35:00,1,SG8152,SG,SpiceJet,10158,,
372,DEL,GAU,10:20:00,3,02:15:00,12:35:00,3,SG8152,SG,SpiceJet,10158,,
373,DEL,GAU,10:20:00,6,02:15:00,12:35:00,6,SG8152,SG,SpiceJet,10158,,
374,DEL,GAU,10:20:00,5,02:15:00,12:35:00,5,SG8152,SG,SpiceJet,10158,,
375,DEL,GAU,10:20:00,2,02:15:00,12:35:00,2,SG8152,SG,SpiceJet,10158,,
376,DEL,GAU,09:30:00,5,02:35:00,12:05:00,5,AI889,AI,Air India,10159,,29665
377,DEL,GAU,09:30:00,2,02:35:00,12:05:00,2,AI889,AI,Air India,10159,,29130
378,DEL,GAU,09:30:00,3,02:35:00,12:05:00,3,AI889,AI,Air India,10159,,29130
379,DEL,GAU,09:30:00,6,02:35:00,12:05:00,6,AI889,AI,Air India,10159,,29665
380,DEL,GAU,09:30:00,4,02:35:00,12:05:00,4,AI889,AI,Air India,10159,,29130
381,DEL,VTZ,16:15:00,5,01:55:00,18:10:00,5,I5713,I5,AirAsia India,9417,,
382,DEL,VTZ,05:30:00,5,02:15:00,07:45:00,5,AI485,AI,Air India,9441,,22207
383,DEL,VTZ,05:30:00,3,02:15:00,07:45:00,3,AI485,AI,Air India,9525,,22207
384,DEL,VTZ,15:00:00,1,02:20:00,17:20:00,1,AI451,AI,Air India,9525,,22207
385,DEL,VTZ,16:15:00,2,01:55:00,18:10:00,2,I5713,I5,AirAsia India,9911,,
386,DEL,VTZ,16:15:00,3,01:55:00,18:10:00,3,I5713,I5,AirAsia India,9911,,
387,DEL,VTZ,16:15:00,1,01:55:00,18:10:00,1,I5713,I5,AirAsia India,9911,,
388,DEL,VTZ,16:15:00,4,01:55:00,18:10:00,4,I5713,I5,AirAsia India,9911,,
389,DEL,VTZ,16:15:00,6,01:55:00,18:10:00,6,I5713,I5,AirAsia India,9911,,
390,DEL,VTZ,05:05:00,2,02:20:00,07:25:00,2,6E2719,6E,IndiGo,9911,,
391,DEL,VTZ,05:05:00,1,02:20:00,07:25:00,1,6E2719,6E,IndiGo,9911,,
392,DEL,VTZ,05:05:00,6,02:20:00,07:25:00,6,6E2719,6E,IndiGo,9911,,
393,DEL,VTZ,05:05:00,5,02:20:00,07:25:00,5,6E2719,6E,IndiGo,9911,,
394,DEL,VTZ,05:05:00,3,02:20:00,07:25:00,3,6E2719,6E,IndiGo,9911,,
395,DEL,VTZ,05:05:00,4,02:20:00,07:25:00,4,6E2719,6E,IndiGo,9911,,
396,DEL,VTZ,19:35:00,4,02:25:00,22:00:00,4,6E2028,6E,IndiGo,9911,,
397,DEL,VTZ,19:35:00,1,02:25:00,22:00:00,1,6E2028,6E,IndiGo,9911,,
398,DEL,VTZ,19:35:00,5,02:25:00,22:00:00,5,6E2028,6E,IndiGo,9911,,
399,DEL,VTZ,19:35:00,2,02:25:00,22:00:00,2,6E2028,6E,IndiGo,9911,,
400,DEL,VTZ,19:35:00,3,02:25:00,22:00:00,3,6E2028,6E,IndiGo,9911,,
401,DEL,VTZ,19:35:00,6,02:25:00,22:00:00,6,6E2028,6E,IndiGo,9911,,
402,DEL,VTZ,19:35:00,0,02:25:00,22:00:00,0,6E2028,6E,IndiGo,9911,,
403,DEL,VTZ,05:05:00,0,02:20:00,07:25:00,0,6E2719,6E,IndiGo,10268,,
404,DEL,ATQ,08:00:00,2,01:10:00,09:10:00,2,UK697,UK,Vistara,6546,7937,17087
405,DEL,ATQ,13:40:00,6,01:10:00,14:50:00,6,UK691,UK,Vistara,6546,9795,17278
406,DEL,ATQ,13:40:00,4,01:10:00,14:50:00,4,UK691,UK,Vistara,6546,8596,17087
407,DEL,ATQ,08:00:00,4,01:10:00,09:10:00,4,UK697,UK,Vistara,6546,7937,17087
408,DEL,ATQ,13:40:00,2,01:10:00,14:50:00,2,UK691,UK,Vistara,6546,8596,17087
409,DEL,ATQ,08:00:00,6,01:10:00,09:10:00,6,UK697,UK,Vistara,6546,7937,17278
410,DEL,ATQ,08:00:00,5,01:10:00,09:10:00,5,UK697,UK,Vistara,6546,8417,21401
411,DEL,ATQ,13:40:00,0,01:10:00,14:50:00,0,UK691,UK,Vistara,6546,8424,21401
412,DEL,ATQ,13:40:00,5,01:10:00,14:50:00,5,UK691,UK,Vistara,6546,8596,21401
413,DEL,ATQ,08:00:00,0,01:10:00,09:10:00,0,UK697,UK,Vistara,6546,8244,21401
414,DEL,ATQ,19:20:00,3,01:30:00,20:50:00,3,SG2933,SG,SpiceJet,6728,,
415,DEL,ATQ,08:00:00,1,01:10:00,09:10:00,1,UK697,UK,Vistara,6729,7937,21401
416,DEL,ATQ,13:40:00,1,01:10:00,14:50:00,1,UK691,UK,Vistara,6729,8596,21401
417,DEL,ATQ,08:00:00,3,01:10:00,09:10:00,3,UK697,UK,Vistara,6729,7937,17087
418,DEL,ATQ,13:40:00,3,01:10:00,14:50:00,3,UK691,UK,Vistara,6729,8596,17425
419,DEL,ATQ,21:15:00,0,01:10:00,22:25:00,0,AI479,AI,Air India,6730,,17201
420,DEL,ATQ,21:15:00,5,01:10:00,22:25:00,5,AI479,AI,Air India,6730,,17200
421,DEL,ATQ,21:15:00,2,01:10:00,22:25:00,2,AI479,AI,Air India,6730,,17200
422,DEL,ATQ,21:15:00,3,01:10:00,22:25:00,3,AI479,AI,Air India,6730,,17537
423,DEL,ATQ,21:15:00,1,01:10:00,22:25:00,1,AI479,AI,Air India,6730,,17200
424,DEL,ATQ,21:15:00,6,01:10:00,22:25:00,6,AI479,AI,Air India,6730,,17200
425,DEL,ATQ,21:15:00,4,01:10:00,22:25:00,4,AI479,AI,Air India,6730,,17200
426,DEL,ATQ,22:10:00,0,01:15:00,23:25:00,0,6E2054,6E,IndiGo,7124,,
427,DEL,ATQ,22:10:00,3,01:15:00,23:25:00,3,6E2054,6E,IndiGo,7124,,
428,DEL,IXM,05:00:00,3,03:15:00,08:15:00,3,6E2105,6E,IndiGo,10631,,
429,DEL,IXM,05:00:00,1,03:15:00,08:15:00,1,6E2105,6E,IndiGo,11235,,
430,DEL,IXM,05:00:00,4,03:15:00,08:15:00,4,6E2105,6E,IndiGo,11235,,
431,DEL,IXM,05:00:00,2,03:15:00,08:15:00,2,6E2105,6E,IndiGo,11235,,
432,DEL,IXM,05:00:00,5,03:15:00,08:15:00,5,6E2105,6E,IndiGo,11235,,
433,DEL,IXM,05:00:00,6,03:15:00,08:15:00,6,6E2105,6E,IndiGo,11839,,
434,DEL,IXM,05:00:00,0,03:15:00,08:15:00,0,6E2105,6E,IndiGo,12442,,
435,DEL,NAG,05:15:00,0,01:45:00,07:00:00,0,AI497,AI,Air India,8036,,20068
436,DEL,NAG,05:15:00,4,01:45:00,07:00:00,4,AI497,AI,Air India,8179,,20068
437,DEL,NAG,05:15:00,3,01:45:00,07:00:00,3,AI497,AI,Air India,8179,,20068
438,DEL,NAG,05:15:00,6,01:45:00,07:00:00,6,AI497,AI,Air India,8179,,20068
439,DEL,NAG,05:15:00,1,01:45:00,07:00:00,1,AI497,AI,Air India,8179,,20068
440,DEL,NAG,17:50:00,1,01:45:00,19:35:00,1,G82519,G8,Go First,8456,,
441,DEL,NAG,17:50:00,2,01:45:00,19:35:00,2,G82519,G8,Go First,8456,,
442,DEL,NAG,17:50:00,0,01:45:00,19:35:00,0,G82519,G8,Go First,8456,,
443,DEL,NAG,09:35:00,0,01:30:00,11:05:00,0,6E5328,6E,IndiGo,8578,,
444,DEL,NAG,09:35:00,2,01:30:00,11:05:00,2,6E5328,6E,IndiGo,8578,,
445,DEL,NAG,09:35:00,3,01:30:00,11:05:00,3,6E5328,6E,IndiGo,8578,,
446,DEL,NAG,05:15:00,4,01:40:00,06:55:00,4,6E5005,6E,IndiGo,8578,,
447,DEL,NAG,05:15:00,6,01:40:00,06:55:00,6,6E5005,6E,IndiGo,8578,,
448,DEL,NAG,13:25:00,4,01:40:00,15:05:00,4,6E6191,6E,IndiGo,8578,,
449,DEL,NAG,13:25:00,0,01:40:00,15:05:00,0,6E6191,6E,IndiGo,8578,,
450,DEL,NAG,13:25:00,3,01:40:00,15:05:00,3,6E6191,6E,IndiGo,8578,,
451,DEL,NAG,20:55:00,0,01:40:00,22:35:00,0,6E5018,6E,IndiGo,8578,,
452,DEL,NAG,20:55:00,5,01:40:00,22:35:00,5,6E5018,6E,IndiGo,8578,,
453,DEL,NAG,13:25:00,5,01:40:00,15:05:00,5,6E6191,6E,IndiGo,8578,,
454,DEL,NAG,20:55:00,4,01:40:00,22:35:00,4,6E5018,6E,IndiGo,8578,,
455,DEL,NAG,13:25:00,2,01:40:00,15:05:00,2,6E6191,6E,IndiGo,8578,,
456,DEL,NAG,20:55:00,2,01:40:00,22:35:00,2,6E5018,6E,IndiGo,8578,,
457,DEL,NAG,05:15:00,2,01:40:00,06:55:00,2,6E5005,6E,IndiGo,8578,,
458,DEL,NAG,17:50:00,6,01:45:00,19:35:00,6,G82519,G8,Go First,8578,,
459,DEL,NAG,17:50:00,5,01:45:00,19:35:00,5,G82519,G8,Go First,8578,,
460,DEL,IXC,13:40:00,1,01:05:00,14:45:00,1,UK706,UK,Vistara,6058,7336,35363
461,DEL,IXC,17:10:00,1,01:05:00,18:15:00,1,UK637,UK,Vistara,6058,7163,18705
462,DEL,IXC,13:40:00,4,01:05:00,14:45:00,4,UK706,UK,Vistara,6058,7336,23019
463,DEL,IXC,13:40:00,6,01:05:00,14:45:00,6,UK706,UK,Vistara,6058,11053,39677
464,DEL,IXC,13:40:00,2,01:05:00,14:45:00,2,UK706,UK,Vistara,6058,7336,30570
465,DEL,IXC,17:10:00,6,01:05:00,18:15:00,6,UK637,UK,Vistara,6058,7336,23019
466,DEL,IXC,17:10:00,2,01:05:00,18:15:00,2,UK637,UK,Vistara,6058,9614,18705
467,DEL,IXC,17:10:00,4,01:05:00,18:15:00,4,UK637,UK,Vistara,6058,7336,27693
468,DEL,IXC,17:10:00,5,01:05:00,18:15:00,5,UK637,UK,Vistara,6058,7336,23378
469,DEL,IXC,05:40:00,4,00:55:00,06:35:00,4,6E315,6E,IndiGo,6646,,
470,DEL,IXC,21:10:00,2,00:55:00,22:05:00,2,6E2194,6E,IndiGo,6646,,
471,DEL,IXC,05:40:00,6,00:55:00,06:35:00,6,6E315,6E,IndiGo,6646,,
472,DEL,IXC,05:40:00,0,00:55:00,06:35:00,0,6E315,6E,IndiGo,6646,,
473,DEL,IXC,21:10:00,5,00:55:00,22:05:00,5,6E2194,6E,IndiGo,6646,,
474,DEL,IXC,21:10:00,3,00:55:00,22:05:00,3,6E2194,6E,IndiGo,6646,,
475,DEL,IXC,05:40:00,1,00:55:00,06:35:00,1,6E315,6E,IndiGo,6646,,
476,DEL,IXC,17:15:00,0,00:55:00,18:10:00,0,6E2127,6E,IndiGo,6646,,
477,DEL,IXC,17:15:00,2,00:55:00,18:10:00,2,6E2127,6E,IndiGo,6646,,
478,DEL,IXC,21:10:00,1,00:55:00,22:05:00,1,6E2194,6E,IndiGo,6646,,
479,DEL,IXC,21:10:00,0,00:55:00,22:05:00,0,6E2194,6E,IndiGo,6646,,
480,DEL,IXC,17:15:00,3,00:55:00,18:10:00,3,6E2127,6E,IndiGo,6646,,
481,DEL,IXC,21:10:00,4,00:55:00,22:05:00,4,6E2194,6E,IndiGo,6646,,
482,DEL,IXC,21:10:00,6,00:55:00,22:05:00,6,6E2194,6E,IndiGo,6646,,
483,DEL,IXC,05:40:00,2,00:55:00,06:35:00,2,6E315,6E,IndiGo,6646,,
484,DEL,IXC,17:15:00,1,00:55:00,18:10:00,1,6E2127,6E,IndiGo,6646,,
485,DEL,IXJ,12:45:00,2,01:30:00,14:15:00,2,G8697,G8,Go First,4393,,
486,DEL,IXJ,14:00:00,2,01:35:00,15:35:00,2,G8185,G8,Go First,4393,,
487,DEL,IXJ,09:20:00,2,01:20:00,10:40:00,2,SG160,SG,SpiceJet,4723,,
488,DEL,IXJ,13:25:00,6,01:30:00,14:55:00,6,UK994,UK,Vistara,6429,8596,24098
489,DEL,IXJ,13:25:00,1,01:30:00,14:55:00,1,UK994,UK,Vistara,6429,8596,24098
490,DEL,IXJ,13:25:00,3,01:30:00,14:55:00,3,UK994,UK,Vistara,6609,8596,24098
491,DEL,IXJ,13:25:00,4,01:30:00,14:55:00,4,UK994,UK,Vistara,6609,8596,21701
492,DEL,IXJ,13:25:00,5,01:30:00,14:55:00,5,UK994,UK,Vistara,6609,8596,24098
493,DEL,IXJ,09:20:00,6,01:20:00,10:40:00,6,SG160,SG,SpiceJet,6610,,
494,DEL,IXJ,09:20:00,3,01:20:00,10:40:00,3,SG160,SG,SpiceJet,6610,,
495,DEL,IXJ,09:20:00,0,01:20:00,10:40:00,0,SG160,SG,SpiceJet,6610,,
496,DEL,IXJ,09:20:00,1,01:20:00,10:40:00,1,SG160,SG,SpiceJet,6610,,
497,DEL,IXJ,09:20:00,4,01:20:00,10:40:00,4,SG160,SG,SpiceJet,6610,,
498,DEL,IXJ,10:50:00,5,01:30:00,12:20:00,5,AI821,AI,Air India,6610,,20495
499,DEL,IXJ,10:50:00,6,01:30:00,12:20:00,6,AI821,AI,Air India,6610,,20495
500,DEL,IXJ,13:25:00,2,01:30:00,14:55:00,2,UK994,UK,Vistara,6708,8596,19784
501,DEL,IXJ,12:45:00,1,01:30:00,14:15:00,1,G8697,G8,Go First,6879,,
502,DEL,IXJ,12:45:00,0,01:30:00,14:15:00,0,G8697,G8,Go First,6879,,
503,DEL,IXJ,14:00:00,1,01:35:00,15:35:00,1,G8185,G8,Go First,6879,,
504,DEL,IXJ,14:00:00,0,01:35:00,15:35:00,0,G8185,G8,Go First,6879,,
505,DEL,IXJ,10:50:00,4,01:30:00,12:20:00,4,AI821,AI,Air India,6960,,19896
506,DEL,IXJ,10:50:00,0,01:30:00,12:20:00,0,AI821,AI,Air India,6960,,19896
507,DEL,IXJ,12:45:00,6,01:30:00,14:15:00,6,G8697,G8,Go First,6996,,
508,DEL,IXJ,12:45:00,5,01:30:00,14:15:00,5,G8697,G8,Go First,6996,,
509,DEL,IXJ,12:45:00,3,01:30:00,14:15:00,3,G8697,G8,Go First,6996,,
510,DEL,SXR,13:50:00,1,01:35:00,15:25:00,1,SG8492,SG,SpiceJet,4286,,
511,DEL,SXR,14:50:00,1,01:35:00,16:25:00,1,SG8150,SG,SpiceJet,4286,,
512,DEL,SXR,16:35:00,1,01:35:00,18:10:00,1,SG918,SG,SpiceJet,4286,,
513,DEL,SXR,09:25:00,1,01:35:00,11:00:00,1,SG8963,SG,SpiceJet,4286,,
514,DEL,SXR,13:50:00,0,01:35:00,15:25:00,0,SG8492,SG,SpiceJet,4528,,
515,DEL,SXR,16:35:00,0,01:35:00,18:10:00,0,SG918,SG,SpiceJet,4528,,
516,DEL,SXR,14:50:00,0,01:35:00,16:25:00,0,SG8150,SG,SpiceJet,4528,,
517,DEL,SXR,05:20:00,1,01:25:00,06:45:00,1,G8190,G8,Go First,4773,,
518,DEL,SXR,05:20:00,3,01:25:00,06:45:00,3,G8190,G8,Go First,4773,,
519,DEL,SXR,13:45:00,0,01:25:00,15:10:00,0,G8199,G8,Go First,4773,,
520,DEL,SXR,13:45:00,1,01:25:00,15:10:00,1,G8199,G8,Go First,4773,,
521,DEL,SXR,17:45:00,0,01:25:00,19:10:00,0,G81010,G8,Go First,4773,,
522,DEL,SXR,11:00:00,1,01:30:00,12:30:00,1,G88005,G8,Go First,4773,,
523,DEL,SXR,06:10:00,3,01:30:00,07:40:00,3,G88003,G8,Go First,4773,,
524,DEL,SXR,11:50:00,1,01:30:00,13:20:00,1,G8213,G8,Go First,4773,,
525,DEL,SXR,19:35:00,3,01:30:00,21:05:00,3,G88009,G8,Go First,4773,,
526,DEL,SXR,11:50:00,0,01:30:00,13:20:00,0,G8213,G8,Go First,4773,,
527,DEL,SXR,06:10:00,1,01:30:00,07:40:00,1,G88003,G8,Go First,4773,,
528,DEL,SXR,08:00:00,0,01:30:00,09:30:00,0,G88001,G8,Go First,4773,,
529,DEL,SXR,19:35:00,1,01:30:00,21:05:00,1,G88009,G8,Go First,4773,,
530,DEL,SXR,12:30:00,1,01:30:00,14:00:00,1,G88007,G8,Go First,4773,,
531,DEL,SXR,12:30:00,4,01:30:00,14:00:00,4,G88007,G8,Go First,4773,,
532,DEL,SXR,19:35:00,0,01:30:00,21:05:00,0,G88009,G8,Go First,4773,,
533,DEL,SXR,12:30:00,3,01:30:00,14:00:00,3,G88007,G8,Go First,4773,,
534,DEL,SXR,06:10:00,4,01:30:00,07:40:00,4,G88003,G8,Go First,4773,,
535,DEL,IXE,07:40:00,4,02:35:00,10:15:00,4,6E2164,6E,IndiGo,12099,,
536,DEL,IXE,07:40:00,2,02:35:00,10:15:00,2,6E2164,6E,IndiGo,12581,,
537,DEL,IXE,07:40:00,6,02:35:00,10:15:00,6,6E2164,6E,IndiGo,12581,,
538,DEL,IXZ,05:30:00,3,04:50:00,10:20:00,3,AI485,AI,Air India,12671,,
539,DEL,IXZ,05:30:00,6,03:40:00,09:10:00,6,AI485,AI,Air India,13487,,35499
540,DEL,IXZ,05:30:00,4,03:40:00,09:10:00,4,AI485,AI,Air India,13487,,35499
541,DEL,IXZ,05:30:00,1,03:40:00,09:10:00,1,AI485,AI,Air India,13487,,35499
542,DEL,IXZ,05:30:00,5,04:50:00,10:20:00,5,AI485,AI,Air India,13487,,
543,DEL,IXZ,05:30:00,0,04:50:00,10:20:00,0,AI485,AI,Air India,35989,,
